id,uri,sigla,nome,apelido,codTipoOrgao,tipoOrgao,nomePublicacao,nomeResumido,idEventoContexto,data_captura
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82193,2026-06-03 08:38:48
539845,https://dadosabertos.camara.leg.br/api/v2/orgaos/539845,PEC22119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que ""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos"", e apensada",PEC 221/19 - Redução da Jornada de Trabalho,3,Comissão Especial,Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19),Fim da Escala 6x1,82195,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82214,2026-06-03 08:38:48
537020,https://dadosabertos.camara.leg.br/api/v2/orgaos/537020,CEDES,Centro de Estudos e Debates Estratégicos,Centro de Estudos e Debates Estratégicos,11,Conselho,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,Centro de Estudos,81307,2026-06-03 08:38:48
2016,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,CVT,Comissão de Viação e Transportes,Viação e Transportes,2,Comissão Permanente,Comissão de Viação e Transportes,Viação e Transportes,81858,2026-06-03 08:38:48
6066,https://dadosabertos.camara.leg.br/api/v2/orgaos/6066,CTUR,Comissão de Turismo,Turismo,2,Comissão Permanente,Comissão de Turismo,Turismo,81942,2026-06-03 08:38:48
2008,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,CDE,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,2,Comissão Permanente,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,81947,2026-06-03 08:38:48
2014,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,CSAUDE,Comissão de Saúde,Saúde,2,Comissão Permanente,Comissão de Saúde,Saúde,82008,2026-06-03 08:38:48
539845,https://dadosabertos.camara.leg.br/api/v2/orgaos/539845,PEC22119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que ""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos"", e apensada",PEC 221/19 - Redução da Jornada de Trabalho,3,Comissão Especial,Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19),Fim da Escala 6x1,82072,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82123,2026-06-03 08:38:48
537870,https://dadosabertos.camara.leg.br/api/v2/orgaos/537870,CMULHER,Comissão de Defesa dos Direitos da Mulher,Defesa dos Direitos da Mulher,2,Comissão Permanente,Comissão de Defesa dos Direitos da Mulher,Mulher,82133,2026-06-03 08:38:48
2004,https://dadosabertos.camara.leg.br/api/v2/orgaos/2004,CDC,Comissão de Defesa do Consumidor,Defesa do Consumidor,2,Comissão Permanente,Comissão de Defesa do Consumidor,Consumidor,82135,2026-06-03 08:38:48
2012,https://dadosabertos.camara.leg.br/api/v2/orgaos/2012,CME,Comissão de Minas e Energia,Minas e Energia,2,Comissão Permanente,Comissão de Minas e Energia,Minas e Energia,82141,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82148,2026-06-03 08:38:48
111,https://dadosabertos.camara.leg.br/api/v2/orgaos/111,CN,CONGRESSO NACIONAL,CONGRESSO NACIONAL,81001,Órgão do Congresso Nacional,CN,Congresso Nacional,82209,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82246,2026-06-03 08:38:48
100950,https://dadosabertos.camara.leg.br/api/v2/orgaos/100950,EVENTOS,Eventos,Outros Eventos,12000,Órgão da Câmara dos Deputados,Câmara dos Deputados - Outros Eventos,,82250,2026-06-03 08:38:48
539837,https://dadosabertos.camara.leg.br/api/v2/orgaos/539837,CEXBRLEG,Comissão Externa destinada a discutir os atos de pirataria e a agenda do chamado “Brasil Legal”,"Atos de pirataria e agenda do ""Brasil Legal""",5,Comissão Externa,"Comissão Externa sobre os atos de pirataria e a agenda do ""Brasil Legal""","Pirataria e a agenda do ""Brasil Legal""",81703,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,81736,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,81913,2026-06-03 08:38:48
539845,https://dadosabertos.camara.leg.br/api/v2/orgaos/539845,PEC22119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que ""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos"", e apensada",PEC 221/19 - Redução da Jornada de Trabalho,3,Comissão Especial,Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19),Fim da Escala 6x1,82016,2026-06-03 08:38:48
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,82049,2026-06-03 08:38:48
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,82050,2026-06-03 08:38:48
2017,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,CINDRE,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional e Desenvolvimento Regional,2,Comissão Permanente,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional,82069,2026-06-03 08:38:48
539845,https://dadosabertos.camara.leg.br/api/v2/orgaos/539845,PEC22119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que ""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos"", e apensada",PEC 221/19 - Redução da Jornada de Trabalho,3,Comissão Especial,Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19),Fim da Escala 6x1,82082,2026-06-03 08:38:48
539842,https://dadosabertos.camara.leg.br/api/v2/orgaos/539842,SUBLOR,"Subcomissão Especial para a fiscalização da implementação da Lei Orgânica Nacional das Polícias Militares e Corpos de Bombeiros Militares, Lei nº 14.751/23, e da Lei Orgânica Nacional das Polícias Civis, Lei nº 14.735/23",CSPCCO - Políciais Civis e Militares e Bombeiros Militares,25,Subcomissão,Subcomissão Especial das Leis Orgânicas dos Policiais e Bombeiros (CSPCCO/SUBLOR),Sergurança Pública,82107,2026-06-03 08:38:48
539360,https://dadosabertos.camara.leg.br/api/v2/orgaos/539360,PL808514,"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 8085, de 2014, do Senado Federal, que ""altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para instituir a obrigatoriedade da prática de direção veicular em vias públicas para fins de formação de condutores""",PL 8085/14 - Alteração no Código de Trânsito Brasileiro,3,Comissão Especial,Comissão Especial sobre Alteração no Código de Trânsito Brasileiro (PL 8085/14),Código de Trânsito Brasileiro,82119,2026-06-03 08:38:48
539384,https://dadosabertos.camara.leg.br/api/v2/orgaos/539384,CPOVOS,Comissão da Amazônia e dos Povos Originários e Tradicionais,Amazônia e dos Povos Originários e Tradicionais,2,Comissão Permanente,Comissão da Amazônia e dos Povos Originários e Tradicionais,Amazônia,82131,2026-06-03 08:38:48
539849,https://dadosabertos.camara.leg.br/api/v2/orgaos/539849,CEXEXPLO,Comissão Externa de Prevenção e Enfrentamento da Violência Sexual Infantojuvenil.,Prevenção e Enfrentamento da Violência Sexual Infantojuvenil,5,Comissão Externa,Comissão Externa sobre Prevenção e Enfrentamento da Violência Sexual Infantojuvenil,Violência Sexual Infantojuvenil,82191,2026-06-03 08:38:48
539360,https://dadosabertos.camara.leg.br/api/v2/orgaos/539360,PL808514,"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 8085, de 2014, do Senado Federal, que ""altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para instituir a obrigatoriedade da prática de direção veicular em vias públicas para fins de formação de condutores""",PL 8085/14 - Alteração no Código de Trânsito Brasileiro,3,Comissão Especial,Comissão Especial sobre Alteração no Código de Trânsito Brasileiro (PL 8085/14),Código de Trânsito Brasileiro,82212,2026-06-03 08:38:48
539845,https://dadosabertos.camara.leg.br/api/v2/orgaos/539845,PEC22119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que ""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos"", e apensada",PEC 221/19 - Redução da Jornada de Trabalho,3,Comissão Especial,Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19),Fim da Escala 6x1,82235,2026-06-03 08:38:48
539822,https://dadosabertos.camara.leg.br/api/v2/orgaos/539822,PL308020,"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3080, de 2020, do Senhor Alexandre Frota, que ""Institui a política pública nacional para garantia, proteção e ampliação dos direitos das pessoas com Transtorno do Espectro Autismo, e dá outras providências"", e apensados",PL 3080/20 - Política Nacional para Pessoas com Autismo,3,Comissão Especial,Comissão Especial da Política Nacional para Pessoas com Autismo (PL 3080/20),Autismo,82253,2026-06-03 08:38:48
537236,https://dadosabertos.camara.leg.br/api/v2/orgaos/537236,CESPO,Comissão do Esporte,Esporte,2,Comissão Permanente,Comissão do Esporte,Esportes,81528,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,81581,2026-06-03 08:38:48
100950,https://dadosabertos.camara.leg.br/api/v2/orgaos/100950,EVENTOS,Eventos,Outros Eventos,12000,Órgão da Câmara dos Deputados,Câmara dos Deputados - Outros Eventos,,81646,2026-06-03 08:38:48
2016,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,CVT,Comissão de Viação e Transportes,Viação e Transportes,2,Comissão Permanente,Comissão de Viação e Transportes,Viação e Transportes,81780,2026-06-03 08:38:48
5973,https://dadosabertos.camara.leg.br/api/v2/orgaos/5973,MERCOSUL,Representação Brasileira no Parlamento do Mercosul,Representação Brasileira no Parlamento do Mercosul,6,Comissão Mista Permanente,Representação Brasileira no Parlamento do Mercosul,Mercosul,82095,2026-06-03 08:38:48
6174,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,CMADS,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente e Desenvolvimento Sustentável,2,Comissão Permanente,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente,82118,2026-06-03 08:38:48
2014,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,CSAUDE,Comissão de Saúde,Saúde,2,Comissão Permanente,Comissão de Saúde,Saúde,82178,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82196,2026-06-03 08:38:48
539384,https://dadosabertos.camara.leg.br/api/v2/orgaos/539384,CPOVOS,Comissão da Amazônia e dos Povos Originários e Tradicionais,Amazônia e dos Povos Originários e Tradicionais,2,Comissão Permanente,Comissão da Amazônia e dos Povos Originários e Tradicionais,Amazônia,82201,2026-06-03 08:38:48
539838,https://dadosabertos.camara.leg.br/api/v2/orgaos/539838,CEXZMATA,"Comissão Externa destinada a acompanhar, fiscalizar e propor medidas relativas aos impactos das chuvas intensas ocorridas na Zona da Mata de Minas Gerais",Impacto das chuvas intensas ocorridas na Zona da Mata - MG,5,Comissão Externa,Comissão Externa sobre os impactos das chuvas intensas ocorridas na Zona da Mata - MG,Enchentes na Zona da Mata - MG,82205,2026-06-03 08:38:48
2015,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,CTRAB,Comissão de Trabalho,Trabalho,2,Comissão Permanente,Comissão de Trabalho,Trabalho,82219,2026-06-03 08:38:48
539411,https://dadosabertos.camara.leg.br/api/v2/orgaos/539411,CECANCER,"Comissão Especial destinada a acompanhar as ações de prevenção e combate ao câncer, ao acidente vascular cerebral (AVC) e às doenças do coração.","Prevenção e Combate ao Câncer, AVC e Doenças do Coração",3,Comissão Especial,"Comissão Especial sobre Prevenção e Combate ao Câncer, AVC e Doenças do Coração",Combate ao Câncer,82265,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82277,2026-06-03 08:38:48
539822,https://dadosabertos.camara.leg.br/api/v2/orgaos/539822,PL308020,"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3080, de 2020, do Senhor Alexandre Frota, que ""Institui a política pública nacional para garantia, proteção e ampliação dos direitos das pessoas com Transtorno do Espectro Autismo, e dá outras providências"", e apensados",PL 3080/20 - Política Nacional para Pessoas com Autismo,3,Comissão Especial,Comissão Especial da Política Nacional para Pessoas com Autismo (PL 3080/20),Autismo,82280,2026-06-03 08:38:48
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,81656,2026-06-03 08:38:48
2016,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,CVT,Comissão de Viação e Transportes,Viação e Transportes,2,Comissão Permanente,Comissão de Viação e Transportes,Viação e Transportes,82037,2026-06-03 08:38:48
2010,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,CFT,Comissão de Finanças e Tributação,Finanças e Tributação,2,Comissão Permanente,Comissão de Finanças e Tributação,Finanças e Tributação,82124,2026-06-03 08:38:48
539388,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,CASP,Comissão de Administração e Serviço Público,Administração e Serviço Público,2,Comissão Permanente,Comissão de Administração e Serviço Público,Serviço Público,82127,2026-06-03 08:38:48
2015,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,CTRAB,Comissão de Trabalho,Trabalho,2,Comissão Permanente,Comissão de Trabalho,Trabalho,82136,2026-06-03 08:38:48
539837,https://dadosabertos.camara.leg.br/api/v2/orgaos/539837,CEXBRLEG,Comissão Externa destinada a discutir os atos de pirataria e a agenda do chamado “Brasil Legal”,"Atos de pirataria e agenda do ""Brasil Legal""",5,Comissão Externa,"Comissão Externa sobre os atos de pirataria e a agenda do ""Brasil Legal""","Pirataria e a agenda do ""Brasil Legal""",82162,2026-06-03 08:38:48
537480,https://dadosabertos.camara.leg.br/api/v2/orgaos/537480,CPD,Comissão de Defesa dos Direitos das Pessoas com Deficiência,Defesa dos Direitos das Pessoas com Deficiência,2,Comissão Permanente,Comissão de Defesa dos Direitos das Pessoas com Deficiência,Pessoas com Deficiência,82183,2026-06-03 08:38:48
100950,https://dadosabertos.camara.leg.br/api/v2/orgaos/100950,EVENTOS,Eventos,Outros Eventos,12000,Órgão da Câmara dos Deputados,Câmara dos Deputados - Outros Eventos,,82185,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82198,2026-06-03 08:38:48
539388,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,CASP,Comissão de Administração e Serviço Público,Administração e Serviço Público,2,Comissão Permanente,Comissão de Administração e Serviço Público,Serviço Público,82199,2026-06-03 08:38:48
539386,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,CICS,"Comissão de Indústria, Comércio e Serviços","Indústria, Comércio e Serviços",2,Comissão Permanente,"Comissão de Indústria, Comércio e Serviços",Indústria e Comércio,82203,2026-06-03 08:38:48
5503,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Segurança Pública e Combate ao Crime Organizado,2,Comissão Permanente,Comissão de Segurança Pública e Combate ao Crime Organizado,Segurança Pública,82204,2026-06-03 08:38:48
539845,https://dadosabertos.camara.leg.br/api/v2/orgaos/539845,PEC22119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que ""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos"", e apensada",PEC 221/19 - Redução da Jornada de Trabalho,3,Comissão Especial,Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19),Fim da Escala 6x1,82288,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82309,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,81941,2026-06-03 08:38:48
2002,https://dadosabertos.camara.leg.br/api/v2/orgaos/2002,CCTI,"Comissão de Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",2,Comissão Permanente,"Comissão de Ciência, Tecnologia e Inovação",Ciência e Tecnologia,82088,2026-06-03 08:38:48
2017,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,CINDRE,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional e Desenvolvimento Regional,2,Comissão Permanente,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional,82144,2026-06-03 08:38:48
2014,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,CSAUDE,Comissão de Saúde,Saúde,2,Comissão Permanente,Comissão de Saúde,Saúde,82175,2026-06-03 08:38:48
2008,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,CDE,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,2,Comissão Permanente,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,82222,2026-06-03 08:38:48
2004,https://dadosabertos.camara.leg.br/api/v2/orgaos/2004,CDC,Comissão de Defesa do Consumidor,Defesa do Consumidor,2,Comissão Permanente,Comissão de Defesa do Consumidor,Consumidor,82224,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82231,2026-06-03 08:38:48
2014,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,CSAUDE,Comissão de Saúde,Saúde,2,Comissão Permanente,Comissão de Saúde,Saúde,82233,2026-06-03 08:38:48
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,82237,2026-06-03 08:38:48
6174,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,CMADS,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente e Desenvolvimento Sustentável,2,Comissão Permanente,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente,82243,2026-06-03 08:38:48
537239,https://dadosabertos.camara.leg.br/api/v2/orgaos/537239,SEMULHER,Secretaria da Mulher,SECRETARIA DA MULHER,15,COORDENADORIA DA MULHER,SECRETARIA DA MULHER,Secretaria da Mulher,82245,2026-06-03 08:38:48
2018,https://dadosabertos.camara.leg.br/api/v2/orgaos/2018,CREDN,Comissão de Relações Exteriores e de Defesa Nacional,Relações Exteriores e de Defesa Nacional,2,Comissão Permanente,Comissão de Relações Exteriores e de Defesa Nacional,Relações Exteriores,82262,2026-06-03 08:38:48
2002,https://dadosabertos.camara.leg.br/api/v2/orgaos/2002,CCTI,"Comissão de Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",2,Comissão Permanente,"Comissão de Ciência, Tecnologia e Inovação",Ciência e Tecnologia,82278,2026-06-03 08:38:48
111,https://dadosabertos.camara.leg.br/api/v2/orgaos/111,CN,CONGRESSO NACIONAL,CONGRESSO NACIONAL,81001,Órgão do Congresso Nacional,CN,Congresso Nacional,81534,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,81564,2026-06-03 08:38:48
2011,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,CFFC,Comissão de Fiscalização Financeira e Controle,Fiscalização Financeira e Controle,2,Comissão Permanente,Comissão de Fiscalização Financeira e Controle,Fiscalização Financeira,82044,2026-06-03 08:38:48
2003,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,CCJC,Comissão de Constituição e Justiça e de Cidadania,Constituição e Justiça e de Cidadania,2,Comissão Permanente,Comissão de Constituição e Justiça e de Cidadania,Constituição e Justiça,82145,2026-06-03 08:38:48
2018,https://dadosabertos.camara.leg.br/api/v2/orgaos/2018,CREDN,Comissão de Relações Exteriores e de Defesa Nacional,Relações Exteriores e de Defesa Nacional,2,Comissão Permanente,Comissão de Relações Exteriores e de Defesa Nacional,Relações Exteriores,82166,2026-06-03 08:38:48
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,82197,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82218,2026-06-03 08:38:48
2012,https://dadosabertos.camara.leg.br/api/v2/orgaos/2012,CME,Comissão de Minas e Energia,Minas e Energia,2,Comissão Permanente,Comissão de Minas e Energia,Minas e Energia,82220,2026-06-03 08:38:48
2006,https://dadosabertos.camara.leg.br/api/v2/orgaos/2006,CDU,Comissão de Desenvolvimento Urbano,Desenvolvimento Urbano,2,Comissão Permanente,Comissão de Desenvolvimento Urbano,Desenvolvimento Urbano,82221,2026-06-03 08:38:48
2010,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,CFT,Comissão de Finanças e Tributação,Finanças e Tributação,2,Comissão Permanente,Comissão de Finanças e Tributação,Finanças e Tributação,82223,2026-06-03 08:38:48
2017,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,CINDRE,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional e Desenvolvimento Regional,2,Comissão Permanente,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional,82230,2026-06-03 08:38:48
2016,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,CVT,Comissão de Viação e Transportes,Viação e Transportes,2,Comissão Permanente,Comissão de Viação e Transportes,Viação e Transportes,82259,2026-06-03 08:38:48
537236,https://dadosabertos.camara.leg.br/api/v2/orgaos/537236,CESPO,Comissão do Esporte,Esporte,2,Comissão Permanente,Comissão do Esporte,Esportes,82266,2026-06-03 08:38:48
2003,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,CCJC,Comissão de Constituição e Justiça e de Cidadania,Constituição e Justiça e de Cidadania,2,Comissão Permanente,Comissão de Constituição e Justiça e de Cidadania,Constituição e Justiça,82281,2026-06-03 08:38:48
539845,https://dadosabertos.camara.leg.br/api/v2/orgaos/539845,PEC22119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que ""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos"", e apensada",PEC 221/19 - Redução da Jornada de Trabalho,3,Comissão Especial,Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19),Fim da Escala 6x1,82289,2026-06-03 08:38:48
536996,https://dadosabertos.camara.leg.br/api/v2/orgaos/536996,CCULT,Comissão de Cultura,Cultura,2,Comissão Permanente,Comissão de Cultura,Cultura,81886,2026-06-03 08:38:48
5503,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Segurança Pública e Combate ao Crime Organizado,2,Comissão Permanente,Comissão de Segurança Pública e Combate ao Crime Organizado,Segurança Pública,82003,2026-06-03 08:38:48
536996,https://dadosabertos.camara.leg.br/api/v2/orgaos/536996,CCULT,Comissão de Cultura,Cultura,2,Comissão Permanente,Comissão de Cultura,Cultura,82192,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82217,2026-06-03 08:38:48
539387,https://dadosabertos.camara.leg.br/api/v2/orgaos/539387,CPASF,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família","Previdência, Assis. Social, Infância, Adolescência e Família",2,Comissão Permanente,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família",Previdência e Assistência,82236,2026-06-03 08:38:48
539385,https://dadosabertos.camara.leg.br/api/v2/orgaos/539385,CCOM,Comissão de Comunicação,Comunicação,2,Comissão Permanente,Comissão de Comunicação,Comunicação,82241,2026-06-03 08:38:48
536996,https://dadosabertos.camara.leg.br/api/v2/orgaos/536996,CCULT,Comissão de Cultura,Cultura,2,Comissão Permanente,Comissão de Cultura,Cultura,82244,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82251,2026-06-03 08:38:48
539847,https://dadosabertos.camara.leg.br/api/v2/orgaos/539847,GTMISOG,"Grupo de Trabalho com a finalidade de discutir o PL 896/2023, que “altera a Lei nº 7.716, de 5 de janeiro de 1989, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para dispor sobre crimes praticados em razão de misoginia",GT - Crimes Praticados em Razão de Misoginia,10,Grupo de Trabalho,Grupo de Trabalho sobre Crimes Praticados em Razão de Misoginia,Crime de Misoginia,82268,2026-06-03 08:38:48
